"ResponseId","topicID","text"
"R_s74nrq49CxtA8DL","garden","I have no fruit trees, plants or a garden.  My mother who has alzheimer's would pull out the plants and ruin the trees so I just got rid of it.  The time cleaning the mess was a waste."
"R_s74nrq49CxtA8DL","mind_body","I would choose the mind.  I am currently taking care of my mother who has Alzheimer's and it is not something I would want when I get older. She can not eat, dress, go to the bathroom or find her way around by herself.  It is very sad, she no longer knows the current time or place.  It is like she is only a shell of a person.  If I had the mind I would still be aware and living even though I would be weak.  I can rely on others and communicate with them still."
"R_s74nrq49CxtA8DL","cute_baby","A baby smiling.  It is just the cutest thing to see a baby smile. Especially when they smile at you, it makes you think they is something good in you to make a baby so innocent to recognize it."
"R_s74nrq49CxtA8DL","famous","I would like to be famous.  I would like to create techniques or guides that people follow that will help them get through their problems.  Make their lives easier,"
"R_s74nrq49CxtA8DL","how_raised","I would like to have been raised in the USA.  I was raised in the Philippines.  If I would have been raised in the USA I would have gone to a college and met more people that would be more relevant to me here in the USA."
"R_s74nrq49CxtA8DL","last_sing","I sang to myself in the shower.  I sang to my parents because my mom has alzheimer's and would always get mad at my dad.  When I sing it makes her smile and she forgets that she is mad."
"R_s74nrq49CxtA8DL","like_work","I am a Laboratory administrator.  I am responsible for what goes on in the microbiology department at our laboratory.  I handle the employees, machines, and supplies."
"R_s74nrq49CxtA8DL","friend_value","I value presence.  I do not care if we have nothing in common but as long as they show up I am happy.  Friends are like family.  You may not like them but they are still your friends for some reason.  It is hard to explain the bond you make with a friend"
"R_t0uyf40fVtL6q4h","like_work","I work as a cashier. I like talking to people. It is an easy job just taking cash mostly standing around."
"R_t0uyf40fVtL6q4h","strangest","I grew up near a poor project area. My house was normal but lots of projects nearby. I would hang out with lots of poor kids."
"R_t0uyf40fVtL6q4h","famous","I would like to be famous. It would be fun and I would get rich. I like fame and money."
"R_t0uyf40fVtL6q4h","cute_baby","A child eat ice cream. The child got the ice cream all over it's face. It was messy but funny."
"R_t0uyf40fVtL6q4h","religious","I am not religious. I am an atheist. I believe more in science then made up ancient ideas."
"R_t0uyf40fVtL6q4h","why_studies","I do these studies to earn extra income.I do it to make money. I like being able to generate my own income."
"R_t0uyf40fVtL6q4h","how_raised","I would change the school I attended. I would change the city I grew up in. I would want a bigger house."
"R_t0uyf40fVtL6q4h","friend_value","I value trust and kindness. A person to be there to help in times of need. A friend is some one you can confide in."
"R_t0uyf40fVtL6q4h","garden","I have a garden. We grew tomatoes and peppers. It was a good harvest and we used the vegetables. "
"R_t0uyf40fVtL6q4h","mind_body","I would retain the body of a 30 year old. I am already past thirty and would exceed ninety at that rate. I would like to feel good most of the time in my life."
"R_t0uyf40fVtL6q4h","last_sing","I sang to myself in the shower. I sang to my friend when I was drinking. I felt good when singing both times."
"R_t0uyf40fVtL6q4h","fire_rescue","My laptop would be saved. I have all my information on the laptop. I use the laptop for most all work and activities."
"R_T64ZgGfepBSV18B","how_raised","I would change the fact that my Dad was not around.  I've actually never met him.  My mom had me at a very young age.  Back then, it was taboo to have a child in high school.  When my Dad's parents found out my mom was pregnant, they put in for military orders and moved away.  She never heard from him again."
"R_T64ZgGfepBSV18B","mind_body","I would definitely choose to retain the body of a 30 year old.  Although many elderly do lose their memory, there are many who do not.  I would make sure to do mind exercises and brain games to retain my memory to the best of my ability."
"R_T64ZgGfepBSV18B","famous","Yes, I'd love to be a famous actress.  I do enjoy me time though, so I'd be front and center on red carpet events and maybe an occasional night out or movie premier. Other than that, I'd stay away from highly photographed areas."
"R_T64ZgGfepBSV18B","fire_rescue","That's a really difficult question.  I'd most likely go grab my memory box.  My memory box contains things from my grandfather who passed away about 6 years ago.  I also have little things from my kids when they were babies.  Those things are invaluable to me."
"R_T64ZgGfepBSV18B","like_work","I'm a Mutual Fund Trader for a bank.  I like what I do because I like to work with numbers and funds.  My job is low risk as the funds are work with are stable; meaning they do not fluctuate.  "
"R_T64ZgGfepBSV18B","last_sing","My voice is absolutely terrible, but I have a mini concert every time I get behind the wheel.  So, the last time I sang to myself would have been on my way to meet you.  It's been some time since I've sang to someone else.  My voice is that bad, so I'd be embarrassed to."
